image_id,split,image_path,relative_image_path,group_new_id,group_id,source_partner,dataset,folder,x,y,z,image_no,is_expert_best,reference_score,reference_level,quality_score,quality_level,label_source,source_note,source_image_path,source_table
G0031_50106D_Z01,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z01.tif,test/images/G0031_50106D/G0031_50106D_Z01.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1378878,1,False,74.0,中,69.9,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\01_z1378878_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z02,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z02.tif,test/images/G0031_50106D/G0031_50106D_Z02.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1378928,2,False,82.0,良,79.0,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\02_z1378928_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z03,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z03.tif,test/images/G0031_50106D/G0031_50106D_Z03.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1378978,3,False,90.0,优,89.4,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\03_z1378978_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z04,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z04.tif,test/images/G0031_50106D/G0031_50106D_Z04.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379028,4,True,100.0,优,97.0,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\04_z1379028_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z05,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z05.tif,test/images/G0031_50106D/G0031_50106D_Z05.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379078,5,False,90.0,优,93.4,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\05_z1379078_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z06,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z06.tif,test/images/G0031_50106D/G0031_50106D_Z06.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379128,6,False,82.0,良,84.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\06_z1379128_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z07,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z07.tif,test/images/G0031_50106D/G0031_50106D_Z07.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379178,7,False,74.0,中,69.6,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\07_z1379178_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z08,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z08.tif,test/images/G0031_50106D/G0031_50106D_Z08.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379228,8,False,62.0,差,62.5,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\08_z1379228_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z09,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z09.tif,test/images/G0031_50106D/G0031_50106D_Z09.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379278,9,False,50.0,差,56.3,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\09_z1379278_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z10,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z10.tif,test/images/G0031_50106D/G0031_50106D_Z10.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379328,10,False,50.0,差,53.4,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\10_z1379328_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0031_50106D_Z11,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0031_50106D\G0031_50106D_Z11.tif,test/images/G0031_50106D/G0031_50106D_Z11.tif,G0031_50106D,2022-01-12-New01_5_39366_51679,partner_A,2022-01-12-New01,5,39366,51679,1379378,11,False,50.0,差,51.3,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_5_39366_51679\11_z1379378_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0033_455EBB_Z01,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z01.tif,test/images/G0033_455EBB/G0033_455EBB_Z01.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1378878,1,False,62.0,差,65.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\01_z1378878_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z02,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z02.tif,test/images/G0033_455EBB/G0033_455EBB_Z02.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1378928,2,False,74.0,中,73.2,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\02_z1378928_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z03,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z03.tif,test/images/G0033_455EBB/G0033_455EBB_Z03.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1378978,3,False,82.0,良,82.8,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\03_z1378978_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z04,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z04.tif,test/images/G0033_455EBB/G0033_455EBB_Z04.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379028,4,False,90.0,优,92.2,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\04_z1379028_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z05,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z05.tif,test/images/G0033_455EBB/G0033_455EBB_Z05.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379078,5,True,100.0,优,99.8,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\05_z1379078_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z06,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z06.tif,test/images/G0033_455EBB/G0033_455EBB_Z06.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379128,6,False,90.0,优,93.6,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\06_z1379128_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z07,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z07.tif,test/images/G0033_455EBB/G0033_455EBB_Z07.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379178,7,False,82.0,良,79.9,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\07_z1379178_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z08,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z08.tif,test/images/G0033_455EBB/G0033_455EBB_Z08.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379228,8,False,74.0,中,71.6,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\08_z1379228_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z09,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z09.tif,test/images/G0033_455EBB/G0033_455EBB_Z09.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379278,9,False,62.0,差,65.0,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\09_z1379278_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z10,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z10.tif,test/images/G0033_455EBB/G0033_455EBB_Z10.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379328,10,False,50.0,差,60.6,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\10_z1379328_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0033_455EBB_Z11,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0033_455EBB\G0033_455EBB_Z11.tif,test/images/G0033_455EBB/G0033_455EBB_Z11.tif,G0033_455EBB,2022-01-12-New01_5_39366_52395,partner_C,2022-01-12-New01,5,39366,52395,1379378,11,False,50.0,差,60.9,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_5_39366_52395\11_z1379378_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0047_B95526_Z01,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z01.tif,test/images/G0047_B95526/G0047_B95526_Z01.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1378878,1,False,50.0,差,53.4,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\01_z1378878_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z02,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z02.tif,test/images/G0047_B95526/G0047_B95526_Z02.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1378928,2,False,50.0,差,57.0,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\02_z1378928_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z03,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z03.tif,test/images/G0047_B95526/G0047_B95526_Z03.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1378978,3,False,50.0,差,60.8,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\03_z1378978_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z04,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z04.tif,test/images/G0047_B95526/G0047_B95526_Z04.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379028,4,False,62.0,差,69.4,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\04_z1379028_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z05,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z05.tif,test/images/G0047_B95526/G0047_B95526_Z05.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379078,5,False,74.0,中,76.2,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\05_z1379078_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z06,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z06.tif,test/images/G0047_B95526/G0047_B95526_Z06.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379128,6,False,82.0,良,81.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\06_z1379128_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z07,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z07.tif,test/images/G0047_B95526/G0047_B95526_Z07.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379178,7,False,90.0,优,84.2,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\07_z1379178_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z08,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z08.tif,test/images/G0047_B95526/G0047_B95526_Z08.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379228,8,True,100.0,优,88.3,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\08_z1379228_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z09,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z09.tif,test/images/G0047_B95526/G0047_B95526_Z09.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379278,9,False,90.0,优,84.1,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\09_z1379278_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z10,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z10.tif,test/images/G0047_B95526/G0047_B95526_Z10.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379328,10,False,82.0,良,79.7,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\10_z1379328_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0047_B95526_Z11,test,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\test\images\G0047_B95526\G0047_B95526_Z11.tif,test/images/G0047_B95526/G0047_B95526_Z11.tif,G0047_B95526,2022-01-12-New01_6_39366_52037,partner_B,2022-01-12-New01,6,39366,52037,1379378,11,False,74.0,中,76.6,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New01_6_39366_52037\11_z1379378_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
